,date,Open,High,Low,Close,c2c,Parkinson,GarmanKlass,YangZhang,kurtosis,HodgesTompkins,skew,RogersSatchell
0,01/18/2023,18074.3,18183.2,18032.6,18163.8,0.1256687022455651,0.1104142949663678,0.14802358285775002,0.11885274892750299,-0.10731606278384304,0.1259883212836724,-0.31454956426443187,0.1054993289968601
1,01/17/2023,17922.8,18072.05,17886.95,18053.3,0.12825787361770638,0.1147855449241643,0.15478942040749172,0.12138336095915558,-0.3603633878010033,0.12858407781543316,-0.09856487007884014,0.10770186816059336
2,01/16/2023,18033.15,18049.65,17853.65,17894.85,0.12305560627047461,0.11510142263335463,0.15438679851792836,0.12458298602892905,-0.0016807719160443096,0.1233685793004103,0.004187774959626011,0.11066819804157951
3,01/13/2023,17867.5,17999.35,17774.25,17956.6,0.12743224869741673,0.11480510186759804,0.15396660712142107,0.12408622686397687,-0.30645512468049935,0.1277563530449967,-0.13569506117626676,0.1104812598758151
4,01/12/2023,17920.85,17945.8,17761.65,17858.2,0.12747548205733317,0.11370353436131943,0.15255653390304855,0.1251758156908635,-0.3220988671095935,0.12779969636232227,0.07467556581546266,0.11013369406588171
5,01/11/2023,17924.25,17976.35,17824.35,17895.7,0.13403870867188428,0.11564305288223542,0.15617803667230898,0.12555029370429438,-0.6384781084779763,0.13437961553548136,0.12974024599951467,0.10953411105977717
6,01/10/2023,18121.3,18127.6,17856.0,17914.15,0.13512068912466726,0.11445490534015106,0.15492569587922242,0.1248341142307728,-0.7336037690169411,0.13546434783932504,0.06270285720883531,0.10781982547259585
7,01/09/2023,17952.55,18141.4,17936.15,18101.2,0.13397625133171281,0.11083276752458583,0.14943343374419601,0.12280619138845263,-0.6592987939016969,0.1343169993446603,-0.15285368229810975,0.1056030597059508
8,01/06/2023,18008.05,18047.4,17795.55,17859.45,0.12276230651901832,0.11004771852220352,0.14795152240413514,0.12244174642346804,-0.5257891080912868,0.12307453358609481,-0.29284711987556555,0.1057330971297124
9,01/05/2023,18101.95,18120.3,17892.6,17992.15,0.12204694023108208,0.10986622517629968,0.14794364391862438,0.1229334732382999,-0.4554198008796218,0.1223573478739045,-0.3139978339592307,0.10570469161486039
10,01/04/2023,18230.65,18243.0,18020.6,18042.95,0.12289839811262483,0.10700876148824755,0.14446517798567762,0.11944424504481133,-0.4715600519421713,0.12321097130776239,-0.414198434687608,0.10196303142141606
11,01/03/2023,18163.2,18251.95,18149.8,18232.55,0.11884428288551266,0.10501274078876649,0.14089716231553678,0.11873460861039999,-0.0956655546857556,0.11914654506138996,-0.49390092566446386,0.1018158126217307
12,01/02/2023,18131.7,18215.15,18086.5,18197.45,0.11848539868615503,0.10470336364675405,0.1404158818592549,0.11977370198375667,-0.1297896666454671,0.11878674809520541,-0.39108625164380006,0.10166967564609927
13,12/30/2022,18259.1,18265.25,18080.3,18105.3,0.11624332572912534,0.10478650698905333,0.14029333792696747,0.12053079368827514,0.03415175992810332,0.11653897277005154,-0.34372589375421114,0.10297756721394223
14,12/29/2022,18045.7,18229.7,17992.8,18191.0,0.11688368935842863,0.10380586702182153,0.1381911706700374,0.1198070445922455,-0.05138196852293006,0.11718096506586909,-0.31435812652270306,0.10352898204364236
15,12/28/2022,18084.75,18173.1,18068.35,18122.5,0.11637859818072477,0.1007790111832788,0.13407408764713735,0.11905332359969932,-0.011035276198859731,0.11667458926635017,-0.3081579783504103,0.10100306805229929
16,12/27/2022,18089.8,18149.25,17967.45,18132.3,0.12084825100184296,0.10255730099837038,0.13674545690464168,0.12006409011485819,-0.28333755251390125,0.12115560996276135,-0.3480526455791389,0.10215081092281342
17,12/26/2022,17830.4,18084.1,17774.25,18014.6,0.11845422177914518,0.10132841236576581,0.1355933216395511,0.11705909121234935,-0.135644628751975,0.11875549189452218,-0.3467082938900677,0.09946916410483829
18,12/23/2022,17977.65,18050.45,17779.5,17806.8,0.10932779956346171,0.09867232981833433,0.1318549701214962,0.11575166448889203,0.001582940543098511,0.10960585802599425,-0.6107206086598175,0.09746376061727265
19,12/22/2022,18288.8,18318.75,18068.6,18127.35,0.09241394365278655,0.09386834396900622,0.1251664696537448,0.10942452443173124,-0.4644654268030446,0.09264898432122831,-0.3801905174115628,0.0938702402610883
20,12/21/2022,18435.15,18473.35,18162.75,18199.1,0.10202028555245257,0.09325360795440892,0.12443224549768009,0.10803722420079234,-0.3451682134897264,0.10227975847572658,-0.23191226283142796,0.0931130269959288
21,12/20/2022,18340.3,18404.9,18202.65,18385.3,0.09505715549268286,0.08651582049946761,0.11423989269947274,0.10463372248091041,0.23068990472457027,0.09529891876437177,-0.335572794836725,0.08929971708078385
22,12/19/2022,18288.1,18431.65,18244.55,18420.45,0.09578801532386215,0.08452405068311977,0.11229910490511356,0.10036078597298612,0.23810511471023482,0.09603163742525217,-0.48474184716151564,0.08490760739591363
23,12/16/2022,18319.1,18440.95,18255.15,18269.0,0.0962933649482984,0.08307448377269541,0.11014594206938498,0.10008020754609936,-0.051910968739834557,0.09653827232882303,-0.31502837322680555,0.08389881871224036
24,12/15/2022,18614.4,18652.9,18387.7,18414.9,0.09211116653118308,0.08305841943531342,0.11033388611997731,0.09802147964177735,0.46580175841068444,0.09234543713253066,-0.389978774666588,0.08307237608860317
25,12/14/2022,18671.25,18696.1,18632.9,18660.3,0.07897153662216214,0.07823442895618023,0.1026519175684582,0.09547297302807678,-0.03928378800181687,0.07917238859343267,0.16984453426416074,0.08097015044671012
26,12/13/2022,18524.4,18617.25,18490.2,18608.0,0.07857649332044875,0.07872052248060502,0.1031667301614844,0.09524680936433226,0.05484934122332145,0.07877634055977052,0.25055136030406633,0.08167178814487325
27,12/12/2022,18402.15,18521.55,18345.7,18497.15,0.07710533884671895,0.07918693996207651,0.10330142194180339,0.09630569989863899,0.26905829465781356,0.07730144443064525,0.272264366118374,0.08316368498531565
28,12/09/2022,18662.4,18664.7,18410.1,18496.6,0.07729606418611912,0.07722707123666887,0.10074816558862652,0.09282720396414393,0.24912606159071124,0.07749265485064569,0.3075484296135299,0.08122063131247129
29,12/08/2022,18570.85,18625.0,18536.95,18609.35,0.09475968783573024,0.07249875690674999,0.09418277000750153,0.09979442163785157,1.7515554137397205,0.09500069454413264,0.972147277118655,0.07662479438168618
30,12/07/2022,18638.85,18668.3,18528.4,18560.5,0.09949742399029515,0.07350219244294665,0.09516643842562333,0.10384445852436444,1.389658361562995,0.09975048040276444,0.9434050080968128,0.07803953800110539
31,12/06/2022,18600.65,18654.9,18577.9,18642.75,0.09832901979797949,0.07471786009439263,0.09732039611555035,0.1053493936149958,1.5173873721203703,0.09857910455388356,0.9558409317303828,0.07839158267040879
32,12/05/2022,18719.55,18728.6,18591.35,18701.05,0.09770499206630855,0.07747935713619777,0.10015185673571032,0.10696762269985594,1.3564617385777986,0.09795348970354437,0.7933145147036121,0.08322352246820328
33,12/02/2022,18752.4,18781.95,18639.2,18696.1,0.09781410208792439,0.07714337883726682,0.10006824770840152,0.10584519212661456,1.2366181108574352,0.098062877229738,0.7042414296653128,0.08128248310350547
34,12/01/2022,18871.95,18887.6,18778.2,18812.5,0.09420576151671237,0.07738657225137216,0.10063801125940863,0.10816517117860916,1.6289118066367911,0.09444535939862016,0.7895667866879741,0.08125556138841276
35,11/30/2022,18625.7,18816.05,18616.55,18758.35,0.09605024014217688,0.07790459025083114,0.1016079415472513,0.10690285759961561,1.492896529188721,0.09629452917210757,0.8769573917497888,0.08136048866930574
36,11/29/2022,18552.45,18678.1,18552.15,18618.05,0.09593958752230385,0.07576658280636128,0.0981259134872264,0.10774702203130358,1.5154068882102745,0.09618359512429507,0.8801714847163169,0.08039937493105194
37,11/28/2022,18430.55,18614.25,18365.6,18562.75,0.1034165193831527,0.07579753676701557,0.09864464253219851,0.10879069912301002,0.4597876577150761,0.10367954341267645,0.7302480013386208,0.07926353051478204
38,11/25/2022,18528.45,18534.9,18445.1,18512.75,0.10342506534631675,0.07154825625559805,0.0928991462048954,0.10379806782414167,0.4554598715721859,0.10368811111118492,0.727306337337963,0.07562682489300103
39,11/24/2022,18326.1,18529.7,18294.25,18484.1,0.10374427049453977,0.07247932137557425,0.09397267014703595,0.10590973878467613,0.33027113327089225,0.10400812810866404,0.6472048572465801,0.07691231200694772
40,11/23/2022,18325.2,18325.4,18246.0,18267.25,0.09979698018010177,0.07037738515857936,0.09172409684936232,0.10439970227645312,1.112220299919025,0.10005079846772003,0.8883205300930672,0.07418130763403732
41,11/22/2022,18179.15,18261.85,18137.7,18244.2,0.10302972823943851,0.07027410143004406,0.09135213057290165,0.10710237997005848,0.4416930092977539,0.10329176852510963,0.6964273942384831,0.07444981494398838
42,11/21/2022,18246.4,18262.3,18133.35,18159.95,0.1025779730377482,0.0710893254820078,0.09207142047352973,0.1076722579880195,0.6222922391994273,0.10283886435346543,0.8016956906523919,0.07569149863304167
43,11/18/2022,18382.95,18394.6,18209.8,18307.65,0.09595727009168263,0.0722430500173562,0.09439553738157865,0.10942560348553543,0.9285040007219781,0.09620132266657257,0.9195055994522765,0.07548937006296802
44,11/17/2022,18358.7,18417.6,18312.95,18343.9,0.09474173469944475,0.07089067983692265,0.09278935393909893,0.1082058057150488,1.0138714235614685,0.09498269574680308,0.8800905342489336,0.07302432081010772
45,11/16/2022,18398.25,18442.15,18344.15,18409.65,0.09570535576508848,0.0707726575138427,0.09284574501695643,0.10744133758112906,0.4837749889117703,0.09594876763458947,0.6517010749510638,0.07265057857152983
46,11/15/2022,18362.75,18427.95,18282.0,18403.4,0.0962563166917921,0.07540358751050633,0.10005309450382625,0.1107064532190382,0.24519678373287526,0.0965011298457679,0.47451172345524933,0.07511154526162067
47,11/14/2022,18376.4,18399.45,18311.4,18329.15,0.09904273414958782,0.07671059340280713,0.10278757448015746,0.12261597447029784,-0.17416505601143628,0.09929463412829971,0.34467416480390883,0.07415695549375677
48,11/11/2022,18272.35,18362.3,18259.35,18349.7,0.1040709697559013,0.07846002608699393,0.10487188397414611,0.12533295911289402,-0.361363644178998,0.10433565827940715,0.24145001827036935,0.07632112325506984
49,11/10/2022,18044.35,18103.1,17969.4,18028.2,0.09170233071628954,0.0808010057715439,0.10764769587588421,0.12158325523742883,-0.9814616555788979,0.09193556150655,-0.20388243465970055,0.07933977969753651
50,11/09/2022,18288.25,18296.4,18117.5,18157.0,0.10631092038950594,0.08818244492537697,0.12056855274989015,0.1194879695592137,0.963422145563961,0.1065813058833324,-0.8632791977340265,0.08038637294617296
51,11/07/2022,18211.75,18255.5,18064.75,18202.8,0.1075841042924876,0.08972479905958823,0.12255210845903529,0.13319635115992864,0.7517515821591364,0.10785772793397638,-0.8252433954623914,0.08181410670723897
52,11/04/2022,18053.4,18135.1,18017.15,18117.15,0.10792919342904521,0.0881593139900771,0.12101223018370087,0.13225296249199822,0.5448364924174446,0.10820369475173795,-0.687759935822685,0.07855616513104964
53,11/03/2022,17968.35,18106.3,17959.2,18052.7,0.10789299764370466,0.08815534276025283,0.12090940435611845,0.1328578397279015,0.5442857567862794,0.10816740690797803,-0.6827759874062217,0.07885086587739995
54,11/02/2022,18177.9,18178.75,18048.65,18082.85,0.12867665618148633,0.08894754478813327,0.12235185265554434,0.1362299877005353,1.149765909246727,0.12900392548832793,0.029823011400613976,0.07860150435174551
55,11/01/2022,18130.7,18175.8,18060.15,18145.4,0.13816427683459567,0.09342506964408157,0.12938438789831758,0.13830223981500314,0.6466045877180252,0.13851567644701765,-0.11373349322789383,0.08044236609995149
56,10/31/2022,17910.2,18022.8,17899.9,18012.2,0.14530878881615847,0.10755656300550483,0.14883125390766327,0.14677731810964081,0.19791350315703166,0.14567835939721854,-0.08849488914923108,0.09223290267241413
57,10/28/2022,17756.4,17838.9,17723.7,17786.8,0.14251275722098872,0.11066435953710084,0.15315207190366806,0.1490288480491524,0.4223357023146643,0.14287521652523127,0.10688876909709491,0.09473771151538411
58,10/27/2022,17771.4,17783.9,17654.5,17736.95,0.14816045737904923,0.11313494950548172,0.15559677695918325,0.15717412360049904,0.04189048876585602,0.1485372807410069,0.19444060615662992,0.10054414430704584
59,10/25/2022,17808.3,17811.5,17637.0,17656.35,0.148141265412695,0.11579329452998853,0.15878784220611952,0.15853456012507133,0.07563162820189907,0.14851803996283464,0.282530064523663,0.10319122599540934
